Geneid	SRR11047173	SRR11047174	SRR11047175	SRR11047176
AT4G35460	11.468491	13.283285	11.904429	10.566224
AT4G35470	17.184780	12.088212	9.903799	11.029238
AT4G35480	8.627295	6.825265	5.237057	6.992153
AT4G35485	0.000000	0.000000	0.000000	0.000000
AT4G35490	47.825195	54.232224	52.678413	48.292004
AT4G35500	1.588483	1.902163	1.681484	0.997009
AT4G35510	7.526473	8.134816	8.319766	7.569406
AT4G35519	0.000000	0.000000	0.000000	0.000000
AT4G35520	0.202623	0.242358	0.307088	0.289567
AT4G35530	7.058404	8.063784	7.141516	6.010610
AT4G35540	2.766802	2.491872	2.725423	2.799937
AT4G35550	6.895056	8.000469	8.855437	8.494176
AT4G35560	3.371521	3.427281	2.742555	2.828623
AT4G35570	51.329685	65.649849	76.401161	60.195374
AT4G35580	13.632939	13.232841	13.529845	14.776484
AT4G35590	0.000000	0.683927	0.558101	0.183304
AT4G35600	12.145445	19.996275	10.597323	12.406947
AT4G35610	0.000000	0.000000	0.000000	0.000000
AT4G35620	0.642246	1.328511	3.290905	1.209271
AT4G35630	37.239117	26.900499	37.269024	20.714060
AT4G35640	1.070006	1.993358	1.227072	0.502584
AT4G35650	0.000000	0.000000	0.000000	0.000000
AT4G35655	0.000000	0.000000	0.000000	0.000000
AT4G35660	0.000000	0.000000	0.000000	0.000000
AT4G35670	0.000000	0.000000	0.000000	0.000000
AT4G35680	0.000000	0.000000	0.000000	0.000000
AT4G35685	0.893794	1.349493	0.767214	0.886065
AT4G35690	0.000000	0.000000	0.186010	0.000000
AT4G35700	0.000000	0.000000	0.000000	0.000000
AT4G35710	0.000000	0.000000	0.000000	0.000000
AT4G35720	0.346995	0.380797	0.312742	0.309898
AT4G35725	0.000000	0.000000	0.000000	0.000000
AT4G35730	1.570918	3.054231	3.976428	1.996989
AT4G35733	0.000000	0.000000	0.000000	0.000000
AT4G35740	2.225043	2.910749	3.450024	3.232750
AT4G35750	115.162865	104.167442	84.332794	85.790207
AT4G35760	32.955608	28.664606	26.698967	32.853271
AT4G35770	61.436863	37.387112	82.297791	109.231804
AT4G35780	15.201259	12.846210	12.515133	12.364068
AT4G35783	2.135131	1.558290	1.287987	0.986821
AT4G35785	22.923227	25.962597	30.248972	24.942722
AT4G35790	24.178471	20.785894	22.202467	19.377733
AT4G35800	14.054445	13.295259	16.212021	14.446823
AT4G35810	0.000000	0.172801	3.466010	0.160801
AT4G35820	0.000000	0.000000	0.000000	0.000000
AT4G35830	103.796516	90.975960	86.723007	85.910721
AT4G35840	3.634228	3.896330	3.729994	3.798787
AT4G35850	11.534850	16.861923	22.131723	14.939192
AT4G35860	29.004084	32.356350	26.622885	26.975140
AT4G35870	4.195487	3.808451	3.839056	3.297664
AT4G35880	7.650602	8.256048	8.921043	7.626140
AT4G35890	15.009198	15.968207	16.620819	15.708702
AT4G35900	0.794003	2.138063	3.031386	2.208422
AT4G35905	3.389693	4.325167	5.668746	4.477876
AT4G35910	2.568943	3.728250	4.000206	3.129390
AT4G35920	9.996540	15.777805	16.346613	15.728053
AT4G35930	2.023166	3.777077	3.910203	2.433539
AT4G35940	4.232260	4.749982	4.628364	4.071603
AT4G35950	17.070597	24.254461	25.099373	23.656918
AT4G35970	0.217321	0.212250	0.253091	0.410785
AT4G35980	12.571367	14.885134	15.302022	14.420405
AT4G35985	2.723364	2.816597	1.100827	1.338764
AT4G35987	3.972342	4.218433	4.072253	4.211882
AT4G36000	0.000000	0.000000	0.154415	0.000000
AT4G36010	3.732639	4.780176	4.223638	2.498354
AT4G36020	11.570635	17.636522	15.448769	12.635613
AT4G36030	0.000000	0.000000	0.000000	2.856908
AT4G36032	7.991406	7.719233	6.306135	2.927670
AT4G36040	103.236115	91.289627	116.140404	123.060005
AT4G36050	4.414833	4.853486	4.948274	5.119442
AT4G36052	0.205839	0.203487	0.000000	0.181275
AT4G36060	0.397469	0.927698	1.077966	0.693383
AT4G36070	0.000000	0.000000	0.000000	0.000000
AT4G36080	1.515173	1.614527	2.379751	1.729997
AT4G36090	7.490936	6.791903	6.425199	7.385670
AT4G36100	0.000000	0.181631	0.000000	0.000000
AT4G36105	0.635664	0.973905	0.644983	1.015797
AT4G36110	3.996378	1.423073	1.419392	1.779711
AT4G36120	0.577658	0.678650	1.322029	0.537797
AT4G36130	53.821674	107.932564	118.763023	77.344742
AT4G36140	3.650517	3.101403	3.053309	3.446043
AT4G36150	2.089373	2.539960	2.040722	2.863442
AT4G36160	0.230214	0.526093	0.779130	0.515057
AT4G36170	0.000000	0.000000	0.000000	0.000000
AT4G36180	2.564616	3.679992	6.793153	3.499146
AT4G36190	30.399351	25.115873	29.524841	30.701475
AT4G36195	32.928452	32.671333	32.682579	30.816929
AT4G36197	0.000000	0.000000	0.000000	0.000000
AT4G36210	28.044842	21.955360	22.865303	25.294912
AT4G36220	35.266106	32.092422	34.334286	28.100983
AT4G36230	1.322561	1.345888	1.648907	1.466226
AT4G36240	7.082717	7.729570	9.646032	8.558678
AT4G36245	0.000000	0.000000	0.000000	0.000000
AT4G36250	50.372475	44.643661	46.797146	43.324188
AT4G36260	0.374388	0.819018	1.608658	1.147319
AT4G36270	1.536423	1.675783	2.742016	2.276104
AT4G36280	2.030195	2.188092	2.471334	2.511694
AT4G36290	4.775947	4.673608	5.530107	4.897394
AT4G36350	0.000000	0.000000	0.000000	0.000000
AT4G36360	17.739285	27.953318	26.432234	27.505617
AT4G36370	0.000000	0.000000	0.000000	0.000000
AT4G36380	1.567710	1.983662	2.935766	1.534107
AT4G36390	24.968189	29.332769	31.619631	33.524792
AT4G36400	9.975881	9.129012	7.763592	8.413408
AT4G36410	4.410237	6.305856	9.886923	11.378363
AT4G36420	26.454592	37.011433	34.112938	26.809629
AT4G36430	0.000000	0.000000	2.502192	0.200839
AT4G36440	10.840440	12.438452	13.138289	11.968222
AT4G36450	0.566122	0.555667	0.418628	0.332298
AT4G36460	0.000000	0.000000	0.000000	0.000000
AT4G36470	4.646240	5.452564	7.715528	6.300170
AT4G36480	9.071815	8.988192	8.736336	8.381152
AT4G36490	0.000000	0.000000	0.000000	0.000000
AT4G36500	60.641617	47.906765	33.687229	39.900734
AT4G36510	0.000000	0.000000	0.000000	0.000000
AT4G36515	17.954914	19.109650	19.499062	20.840603
AT4G36520	10.086349	9.794061	11.131621	9.419965
AT4G36530	35.107487	28.377045	23.281916	34.163437
AT4G36540	56.163227	47.341351	49.102859	55.886318
AT4G36550	3.760229	3.443291	3.076913	4.003207
AT4G36560	0.000000	0.000000	0.000000	0.000000
AT4G36570	0.913824	2.393445	14.041546	0.568551
AT4G36580	1.908232	2.895043	2.714065	2.244319
AT4G36590	0.000000	0.000000	0.000000	0.000000
AT4G36600	0.000000	0.000000	0.000000	0.000000
AT4G36610	0.000000	0.000000	0.456440	0.000000
AT4G36620	0.337660	0.346275	0.498959	0.718517
AT4G36630	8.717319	6.686085	7.342369	7.174628
AT4G36635	0.000000	0.000000	0.000000	0.000000
AT4G36640	9.143553	9.083467	11.809501	11.422606
AT4G36648	42.992241	47.850628	56.955330	65.254921
AT4G36650	3.277690	4.603494	5.220513	3.422059
AT4G36660	24.633959	24.922216	22.617928	20.641573
AT4G36670	4.196360	3.289315	4.992840	4.084403
AT4G36680	4.917816	7.838526	10.311040	6.356010
AT4G36690	60.735847	61.865116	74.844879	74.067657
AT4G36700	0.000000	0.000000	0.000000	0.000000
AT4G36710	3.052778	2.944422	3.311717	3.285505
AT4G36720	15.411908	13.781671	12.879840	12.766994
AT4G36730	38.424427	41.261421	36.285164	34.706924
AT4G36740	0.000000	0.214676	0.000000	0.000000
AT4G36750	18.041985	17.410437	15.361665	15.100323
AT4G36760	22.173609	18.408148	16.442358	16.633490
AT4G36770	0.000000	0.334832	0.279032	0.343319
AT4G36780	19.219963	15.801528	19.341984	22.790258
AT4G36790	4.438231	4.598397	4.550095	3.896260
AT4G36791	2.216516	2.207738	2.563972	1.162239
AT4G36795	0.969438	1.525025	1.069777	1.190483
AT4G36800	58.495499	57.685654	48.363708	48.365685
AT4G36808	55.102592	54.920055	56.175205	46.164997
AT4G36810	0.000000	0.000000	0.000000	6.078639
AT4G36820	0.000000	0.000000	0.315508	0.000000
AT4G36830	1.076705	1.498923	2.764003	2.505277
AT4G36840	3.565191	4.216039	3.312129	3.303953
AT4G36850	5.718491	3.515754	12.055866	13.181547
AT4G36860	8.488041	8.659814	9.221714	9.776551
AT4G36870	14.352571	11.606611	9.472815	10.622869
AT4G36880	0.000000	0.231210	0.931024	0.240897
AT4G36890	10.585157	9.828188	7.668435	7.283880
AT4G36900	7.375257	6.966664	7.618348	7.003295
AT4G36910	14.878810	14.377785	22.387094	21.777142
AT4G36920	12.208086	10.048949	11.679145	8.718090
AT4G36925	0.000000	0.000000	0.000000	0.000000
AT4G36930	1.441248	3.189223	2.971848	1.966119
AT4G36940	12.299580	11.085117	10.656372	10.361473
AT4G36945	8.748843	7.290370	5.421659	6.317230
AT4G36950	0.000000	0.730137	1.155885	1.966855
AT4G36960	17.260641	16.274498	18.956167	19.735563
AT4G36970	16.483370	12.933691	14.620217	15.320127
AT4G36980	58.003281	53.873604	64.702240	63.777382
AT4G36990	6.797854	10.496396	9.950953	16.149582
AT4G37000	49.323917	51.863361	38.761734	48.433781
AT4G37010	1.471847	1.179963	0.674567	0.809222
AT4G37020	12.010027	11.475487	12.513336	10.766821
AT4G37022	2.272136	1.819239	1.703357	2.095563
AT4G37030	0.658309	5.491967	0.448890	0.708839
AT4G37040	32.941086	35.132561	33.160320	36.031979
AT4G37050	0.000000	0.000000	0.000000	0.000000
AT4G37060	0.000000	0.000000	0.000000	0.000000
AT4G37070	0.000000	0.000000	0.000000	0.000000
AT4G37080	15.405665	13.987961	12.952608	10.820802
AT4G37090	12.060019	14.356779	15.340910	11.756560
AT4G37095	4.012391	6.165936	5.921082	4.906789
AT4G37100	3.476563	3.623732	3.900657	3.883729
AT4G37110	5.882329	8.653687	9.775558	8.959711
AT4G37120	29.865114	30.893702	28.186949	26.605217
AT4G37130	4.464171	6.151232	6.225765	4.471564
AT4G37140	0.184302	0.000000	0.835823	0.591235
AT4G37150	1.573893	1.458684	3.182996	2.691575
AT4G37160	0.000000	0.000000	0.000000	0.000000
AT4G37170	0.593532	1.096342	1.060328	1.017081
AT4G37175	0.000000	0.000000	0.000000	0.000000
AT4G37180	11.938415	12.127486	15.611803	13.201379
AT4G37190	4.027137	5.173028	5.715204	4.938031
AT4G37200	63.784058	61.681881	45.960033	55.043774
AT4G37210	7.245354	10.302246	11.821348	7.758464
AT4G37220	2.293824	0.828142	1.131931	0.844811
AT4G37225	1.414305	0.954295	0.770580	0.589328
AT4G37230	0.291269	0.889772	0.271691	0.466834
AT4G37235	0.339361	0.223370	0.000000	0.308924
AT4G37240	18.227779	13.967091	11.236620	9.436798
AT4G37250	3.709360	3.844180	4.951467	3.188250
AT4G37260	38.261665	29.122478	25.331114	19.174122
AT4G37270	24.541601	21.324039	21.604221	23.722328
AT4G37280	14.838672	17.330511	18.189827	15.945743
AT4G37290	0.000000	0.316735	0.000000	0.482234
AT4G37295	0.285517	0.000000	0.000000	0.000000
AT4G37300	125.726265	113.920525	102.410370	103.067169
AT4G37310	21.106401	22.405432	18.634577	20.848518
AT4G37320	4.732285	4.353039	3.916695	4.980809
AT4G37330	19.344240	17.695566	22.948788	26.438723
AT4G37340	0.000000	0.000000	0.000000	0.000000
AT4G37360	0.000000	0.000000	0.000000	0.000000
AT4G37370	4.581034	10.043895	2.636806	3.906884
AT4G37380	5.633023	5.688446	3.728826	3.978770
AT4G37390	0.362718	0.456173	1.386079	0.865291
AT4G37400	1.583827	1.772507	1.229505	1.227118
AT4G37409	0.000000	0.000000	0.737670	0.000000
AT4G37410	0.000000	1.532316	24.806957	1.702432
AT4G37420	0.000000	0.000000	0.000000	0.000000
AT4G37430	2.629271	1.029310	2.244559	2.442431
AT4G37432	8.200955	9.068950	8.984836	7.288369
AT4G37435	0.000000	0.000000	0.000000	0.000000
AT4G37440	18.885866	16.464911	14.729685	13.818390
AT4G37445	0.000000	0.268005	0.000000	0.503055
AT4G37450	45.094181	23.775043	27.780388	21.786339
AT4G37460	12.516164	13.661231	13.072947	14.595027
AT4G37470	44.593742	33.945435	28.688555	29.119007
AT4G37480	8.825217	8.356064	8.084577	7.851240
AT4G37483	12.178199	11.831054	10.341656	10.105676
AT4G37490	0.340462	0.820964	3.233526	1.354764
AT4G37500	0.000000	0.000000	0.000000	0.000000
AT4G37510	38.509964	47.432423	49.305313	52.740776
AT4G37520	20.888832	14.470930	29.614388	15.936772
AT4G37530	12.987403	5.703195	7.612206	3.776107
AT4G37540	23.028175	14.304531	15.861834	13.517469
AT4G37550	18.010748	21.605761	22.499176	22.283569
AT4G37553	1.319387	1.200374	1.644687	1.430787
AT4G37560	15.704426	15.927526	13.546294	17.629675
AT4G37580	1.257243	0.626618	1.474741	1.212981
AT4G37590	6.903399	9.184149	10.177411	7.445880
AT4G37608	2.499081	3.366137	2.159814	3.483437
AT4G37610	8.701189	9.988612	13.509199	17.934872
AT4G37630	2.826251	2.706522	3.462814	2.837542
AT4G37640	7.940444	8.107788	7.468678	6.827868
AT4G37650	5.049256	7.781230	8.406689	5.593018
AT4G37660	7.084698	9.369250	10.118796	8.552877
AT4G37670	2.633652	3.070325	3.556988	3.171421
AT4G37680	18.963867	18.951876	14.417950	17.775248
AT4G37682	0.971161	0.643761	0.749932	0.964394
AT4G37685	0.772725	1.150872	1.028242	1.449555
AT4G37690	0.295409	0.313605	0.249452	0.359913
AT4G37700	0.762827	0.523826	0.180938	0.757691
AT4G37710	0.000000	0.000000	0.000000	0.000000
AT4G37720	0.000000	0.000000	0.000000	0.000000
AT4G37730	0.566719	1.090781	0.648030	0.542174
AT4G37740	1.292835	2.305634	4.926697	3.524618
AT4G37750	2.361081	5.650141	14.705868	5.193673
AT4G37760	16.750488	17.997293	13.289427	17.550436
AT4G37770	1.976432	1.757276	1.067416	0.588427
AT4G37780	0.000000	0.000000	0.154103	0.000000
AT4G37790	19.665237	16.588318	20.604496	19.290487
AT4G37800	147.900833	83.237328	57.900921	58.126869
AT4G37810	0.000000	1.024455	5.619710	0.552548
AT4G37820	13.959400	13.791219	15.433843	12.967287
AT4G37830	255.927475	236.749222	272.725220	261.696259
AT4G37840	0.000000	0.000000	0.000000	0.000000
AT4G37850	0.000000	0.000000	0.000000	0.000000
AT4G37860	0.000000	0.000000	0.000000	0.000000
AT4G37870	44.656353	56.862717	84.821716	60.774097
AT4G37880	16.229572	15.095438	14.856974	13.532680
AT4G37890	3.531789	1.308141	2.141998	1.919880
AT4G37895	0.000000	0.000000	0.000000	0.000000
AT4G37900	0.344167	1.291898	0.775480	0.481389
AT4G37910	27.903156	48.267250	46.889439	29.702587
AT4G37920	13.129090	18.854721	17.780930	16.058153
AT4G37925	139.359207	129.654221	132.842590	166.856522
AT4G37930	907.084473	885.562256	743.378967	1028.190308
AT4G37940	0.000000	0.000000	0.000000	0.000000
AT4G37950	0.000000	0.000000	0.000000	0.000000
AT4G37970	0.988302	1.811417	2.033201	0.620694
AT4G37980	125.924789	105.042549	74.677170	86.998985
AT4G37990	1.273785	0.384679	2.480359	18.165108
AT4G38000	0.000000	0.000000	0.178128	0.000000
AT4G38005	0.000000	0.000000	0.000000	0.000000
AT4G38010	0.983850	1.339534	1.249950	0.805007
AT4G38020	7.766715	9.558154	6.884212	8.463198
AT4G38030	0.000000	0.000000	0.000000	0.000000
AT4G38040	11.545846	10.377955	9.693505	9.242053
AT4G38050	1.801929	2.274382	2.299417	1.959748
AT4G38060	13.939667	16.964777	12.860304	13.458868
AT4G38062	0.182391	0.514583	1.164136	0.397770
AT4G38065	0.000000	0.000000	0.000000	0.000000
AT4G38070	0.000000	0.000000	0.000000	0.000000
AT4G38080	0.727154	0.611401	3.868490	0.468537
AT4G38090	23.758512	19.712214	16.096880	16.691843
AT4G38092	1.182607	1.060988	0.595346	0.446766
AT4G38100	26.667870	37.745686	35.200451	28.606722
AT4G38120	6.166967	6.542751	7.334963	6.960020
AT4G38130	30.887030	31.307364	39.228039	30.871532
AT4G38140	0.000000	0.000000	0.259927	0.000000
AT4G38150	4.425396	6.131242	8.109688	5.230549
AT4G38160	18.975986	25.777153	28.365850	27.046148
AT4G38170	3.846633	4.063572	4.088068	3.703997
AT4G38180	1.591966	1.598549	2.039743	1.686127
AT4G38190	0.000000	0.000000	0.000000	0.000000
AT4G38200	4.915490	5.202456	5.718431	5.148851
AT4G38210	1.302121	1.585043	2.703328	2.245487
AT4G38213	0.000000	0.000000	0.000000	0.000000
AT4G38215	0.563612	0.890355	1.322266	0.617864
AT4G38220	32.401161	30.882923	32.197941	31.534988
AT4G38225	44.366005	44.576248	41.002293	48.470646
AT4G38230	4.225603	5.099154	3.786901	3.849237
AT4G38240	16.246519	14.134241	17.037514	15.760498
AT4G38250	0.396754	2.921758	0.000000	0.000000
AT4G38260	20.221018	17.510683	18.001320	19.919661
AT4G38270	9.105899	9.670779	9.821321	8.874454
AT4G38280	18.349419	18.999208	20.898775	22.328432
AT4G38290	3.363271	2.794577	3.928550	3.671672
AT4G38300	4.106608	3.178527	3.887879	4.021801
AT4G38310	0.633649	0.491304	0.221985	0.724440
AT4G38320	8.498282	8.622566	7.084509	8.288388
AT4G38330	5.926126	6.868367	7.699726	7.609267
AT4G38340	0.000000	0.374586	1.251036	0.210783
AT4G38350	16.003702	16.423748	21.202974	18.542284
AT4G38360	21.062895	18.557343	17.616419	17.664663
AT4G38370	6.026729	7.965000	11.344133	9.181944
AT4G38380	2.765817	3.791655	3.926180	2.995672
AT4G38390	0.000000	0.000000	0.000000	0.000000
AT4G38400	17.694368	15.502948	7.694499	6.549569
AT4G38401	0.000000	0.000000	0.000000	0.160089
AT4G38405	0.000000	0.294760	0.000000	0.000000
AT4G38410	0.281111	0.181528	0.265717	0.000000
AT4G38420	0.665020	2.168088	0.510068	0.317709
AT4G38430	29.395432	33.198856	42.038280	40.949425
AT4G38440	3.295639	3.656150	3.995893	3.129211
AT4G38460	71.168938	62.912792	50.572990	53.785915
AT4G38470	19.871965	17.785378	14.354631	17.897425
AT4G38480	1.855516	2.415711	2.812783	3.063804
AT4G38490	18.920143	23.195456	24.560196	25.411020
AT4G38495	17.808105	20.982513	19.575315	18.934517
AT4G38500	10.366698	10.750169	9.417061	9.296668
AT4G38510	58.670143	52.829853	53.369156	50.981224
AT4G38520	53.887512	45.329960	41.451385	45.232937
AT4G38530	1.065416	1.025718	2.054890	1.165929
AT4G38540	12.200485	9.298792	13.074148	8.849671
AT4G38545	4.974015	5.065371	6.539233	5.447178
AT4G38550	68.292801	47.195866	34.193974	42.542480
AT4G38552	4.262468	7.452929	3.897533	5.055394
AT4G38560	1.849107	11.509317	1.231734	1.433884
AT4G38570	7.289970	7.427285	9.732561	7.624401
AT4G38580	24.355177	23.769440	24.427588	18.966377
AT4G38590	0.000000	0.000000	0.000000	0.000000
AT4G38600	13.236530	12.686436	14.016528	12.766946
AT4G38620	11.142281	11.468756	11.492529	11.597643
AT4G38630	36.647877	37.988441	36.822838	31.085541
AT4G38640	12.955429	13.353431	12.335363	10.701618
AT4G38650	0.466532	0.494850	1.205738	0.665082
AT4G38660	4.463059	9.685303	16.973068	9.641562
AT4G38670	5.206177	4.442406	5.793661	4.601387
AT4G38680	66.667297	86.393478	104.741615	77.151581
AT4G38690	43.162350	28.781746	22.304457	22.267408
AT4G38700	4.676758	3.554521	2.561087	3.002902
AT4G38710	41.497547	55.510277	51.275223	42.146427
AT4G38730	7.136327	6.656154	6.203527	5.398276
AT4G38740	97.003845	87.353081	135.415817	100.430252
AT4G38760	6.549062	6.293895	7.545789	7.155159
AT4G38770	578.512634	324.626648	383.895111	481.995667
AT4G38775	7.950193	4.428717	5.277079	2.745105
AT4G38780	0.191147	0.273067	0.217039	0.176802
AT4G38781	0.000000	0.000000	0.000000	0.000000
AT4G38790	13.926443	15.199548	17.081486	14.565764
AT4G38800	113.437630	90.076523	122.415207	116.510147
AT4G38810	18.975475	17.480629	20.205284	24.093714
AT4G38820	0.000000	0.000000	3.032023	0.000000
AT4G38825	16.134094	7.129131	2.713690	6.756508
AT4G38830	0.225213	0.196109	0.213264	0.000000
AT4G38840	59.153446	57.114307	46.615246	48.097080
AT4G38850	7.496192	4.335042	2.251346	1.909883
AT4G38860	57.197666	48.165962	43.045601	44.523205
AT4G38870	0.355947	0.460389	0.216711	0.371595
AT4G38880	0.000000	0.000000	0.000000	0.000000
AT4G38890	10.879981	13.550650	15.796426	11.646007
AT4G38900	7.969892	7.631605	7.559000	8.866769
AT4G38905	0.000000	0.000000	0.000000	0.000000
AT4G38910	3.962202	3.320153	3.697390	4.272586
AT4G38920	147.496750	121.962318	136.553589	120.051514
AT4G38930	12.276587	15.349075	13.036991	11.817471
AT4G38932	56.829315	46.551151	46.842461	43.635330
AT4G38940	4.426852	5.384486	3.510373	3.516512
AT4G38950	3.499753	8.534510	10.728212	10.477095
AT4G38960	2.639521	4.656848	4.795055	4.126409
AT4G38970	1363.965576	1356.575806	1285.452148	1573.322754
AT4G38980	4.719965	5.253648	5.600633	5.648593
AT4G38990	0.000000	0.000000	0.000000	0.000000
AT4G39000	0.000000	0.000000	0.000000	0.000000
AT4G39010	0.000000	0.190659	0.447703	0.484936
AT4G39020	0.000000	2.479196	0.000000	0.000000
AT4G39030	3.426862	12.807672	3.214200	2.687130
AT4G39040	53.378456	73.909225	70.766151	72.525497
AT4G39050	15.574380	14.204985	14.314506	14.817483
AT4G39060	0.000000	0.000000	0.000000	0.000000
AT4G39070	0.858357	0.893142	0.516171	0.869343
AT4G39080	58.170502	47.452744	43.774803	46.038422
AT4G39090	362.562286	260.491272	262.963898	275.288879
AT4G39100	30.480595	30.598127	28.396290	30.844301
AT4G39110	0.343056	0.389933	0.611999	0.709550
AT4G39120	9.651752	9.420350	12.055988	8.721077
AT4G39130	0.000000	0.000000	0.000000	0.000000
AT4G39140	8.164225	8.149110	7.744556	6.840877
AT4G39150	32.808453	31.530321	28.663553	28.444914
AT4G39160	6.291641	6.473390	6.704113	6.567496
AT4G39170	15.960821	15.693213	18.695328	13.901578
AT4G39180	3.437345	4.012085	4.130933	2.503963
AT4G39190	3.403809	2.784695	4.678345	4.080217
AT4G39195	0.000000	0.000000	0.000000	0.000000
AT4G39200	141.039246	241.444748	277.259979	216.393799
AT4G39210	11.655303	11.368988	8.754001	9.898005
AT4G39220	20.313713	18.736349	20.932943	17.461868
AT4G39230	3.122116	3.044355	5.372020	3.314061
AT4G39235	8.379241	12.092858	11.268766	10.248585
AT4G39240	15.738338	13.661114	14.052446	13.909195
AT4G39250	0.000000	0.000000	0.000000	0.000000
AT4G39260	444.522614	480.126984	538.113464	431.538513
AT4G39270	6.852499	5.907612	6.353186	6.174149
AT4G39280	21.412354	22.397190	22.195375	20.664417
AT4G39290	0.000000	0.000000	0.000000	0.000000
AT4G39300	13.008245	17.786341	21.659994	15.223989
